lambda n k
833E-9 3.087778 0.102542 
834E-9 3.074138 0.09415 
835E-9 3.060611 0.086232 
836E-9 3.047209 0.078772 
837E-9 3.033942 0.071755 
838E-9 3.02082 0.065166 
839E-9 3.007853 0.058991 
840E-9 2.995045 0.053215 
841E-9 2.982406 0.047825 
842E-9 2.969942 0.042808 
843E-9 2.95766 0.038151 
844E-9 2.945568 0.033842 
845E-9 2.933672 0.029867 
846E-9 2.921978 0.026214 
847E-9 2.910493 0.02287 
848E-9 2.899222 0.019821 
849E-9 2.88817 0.017054 
850E-9 2.877341 0.014556 
851E-9 2.866741 0.012314 
852E-9 2.856372 0.010314 
853E-9 2.846238 0.008542 
854E-9 2.836343 0.006986 
855E-9 2.826688 0.00563 
856E-9 2.817275 0.004463 
857E-9 2.808104 0.003468 
858E-9 2.799178 0.002634 
859E-9 2.790496 0.001945 
860E-9 2.782056 0.001389 
861E-9 2.773858 0.00095 
862E-9 2.765899 0.000615 
863E-9 2.758177 0.00037 
864E-9 2.750686 0.0002 
865E-9 2.743423 0.000093 
866E-9 2.736381 0.000033 
867E-9 2.729552 0.000007 
868E-9 2.722926 0 
869E-9 2.716489 0 
870E-9 2.710222 0 
871E-9 2.704113 0 
872E-9 2.69815 0 
873E-9 2.692325 0 
874E-9 2.686632 0 
875E-9 2.681062 0 
876E-9 2.675611 0 
877E-9 2.670274 0 
878E-9 2.665044 0 
879E-9 2.659919 0 
880E-9 2.654893 0 
881E-9 2.649963 0 
882E-9 2.645126 0 
883E-9 2.640377 0 
884E-9 2.635714 0 
885E-9 2.631134 0 
886E-9 2.626634 0 
887E-9 2.622211 0 
888E-9 2.617864 0 
889E-9 2.613589 0 
890E-9 2.609384 0 
891E-9 2.605247 0 
892E-9 2.601177 0 
893E-9 2.59717 0 
894E-9 2.593226 0 
895E-9 2.589343 0 
896E-9 2.585518 0 
897E-9 2.581751 0 
898E-9 2.57804 0 
899E-9 2.574383 0 
900E-9 2.570779 0 
901E-9 2.567226 0 
902E-9 2.563724 0 
903E-9 2.56027 0 
904E-9 2.556865 0 
905E-9 2.553506 0 
906E-9 2.550192 0 
907E-9 2.546923 0 
908E-9 2.543697 0 
909E-9 2.540514 0 
910E-9 2.537371 0 
911E-9 2.534269 0 
912E-9 2.531207 0 
913E-9 2.528184 0 
914E-9 2.525198 0 
915E-9 2.522249 0 
916E-9 2.519337 0 
917E-9 2.516459 0 
918E-9 2.513617 0 
919E-9 2.510809 0 
920E-9 2.508034 0 
921E-9 2.505291 0 
922E-9 2.50258 0 
923E-9 2.499901 0 
924E-9 2.497252 0 
925E-9 2.494633 0 
926E-9 2.492044 0 
927E-9 2.489484 0 
928E-9 2.486952 0 
929E-9 2.484448 0 
930E-9 2.481972 0 
931E-9 2.479522 0 
932E-9 2.477098 0 
933E-9 2.474701 0 
934E-9 2.472328 0 
935E-9 2.469981 0 
936E-9 2.467658 0 
937E-9 2.465359 0 
938E-9 2.463084 0 
939E-9 2.460832 0 
940E-9 2.458602 0 
941E-9 2.456395 0 
942E-9 2.454211 0 
943E-9 2.452047 0 
944E-9 2.449905 0 
945E-9 2.447785 0 
946E-9 2.445684 0 
947E-9 2.443604 0 
948E-9 2.441544 0 
949E-9 2.439504 0 
950E-9 2.437482 0 
951E-9 2.43548 0 
952E-9 2.433497 0 
953E-9 2.431532 0 
954E-9 2.429585 0 
955E-9 2.427655 0 
956E-9 2.425744 0 
957E-9 2.42385 0 
958E-9 2.421972 0 
959E-9 2.420112 0 
960E-9 2.418267 0 
961E-9 2.41644 0 
962E-9 2.414628 0 
963E-9 2.412832 0 
964E-9 2.411052 0 
965E-9 2.409287 0 
966E-9 2.407537 0 
967E-9 2.405802 0 
968E-9 2.404082 0 
969E-9 2.402376 0 
970E-9 2.400684 0 
971E-9 2.399007 0 
972E-9 2.397343 0 
973E-9 2.395693 0 
974E-9 2.394057 0 
975E-9 2.392434 0 
976E-9 2.390824 0 
977E-9 2.389227 0 
978E-9 2.387642 0 
979E-9 2.386071 0 
980E-9 2.384511 0 
981E-9 2.382965 0 
982E-9 2.38143 0 
983E-9 2.379907 0 
984E-9 2.378396 0 
985E-9 2.376896 0 
986E-9 2.375409 0 
987E-9 2.373932 0 
988E-9 2.372467 0 
989E-9 2.371012 0 
990E-9 2.369569 0 
991E-9 2.368136 0 
992E-9 2.366714 0 
993E-9 2.365303 0 
994E-9 2.363902 0 
995E-9 2.362511 0 
996E-9 2.361131 0 
997E-9 2.35976 0 
998E-9 2.358399 0 
999E-9 2.357048 0 
1000E-9 2.355707 0 
1002.5E-9 2.352395 0 
1005E-9 2.349141 0 
1007.5E-9 2.345943 0 
1010E-9 2.3428 0 
1012.5E-9 2.33971 0 
1015E-9 2.336671 0 
1017.5E-9 2.333683 0 
1020E-9 2.330743 0 
1022.5E-9 2.32785 0 
1025E-9 2.325003 0 
1027.5E-9 2.322202 0 
1030E-9 2.319444 0 
1032.5E-9 2.316728 0 
1035E-9 2.314054 0 
1037.5E-9 2.311421 0 
1040E-9 2.308827 0 
1042.5E-9 2.306271 0 
1045E-9 2.303752 0 
1047.5E-9 2.30127 0 
1050E-9 2.298824 0 
1052.5E-9 2.296412 0 
1055E-9 2.294035 0 
1057.5E-9 2.29169 0 
1060E-9 2.289378 0 
1062.5E-9 2.287097 0 
1065E-9 2.284847 0 
1067.5E-9 2.282627 0 
1070E-9 2.280436 0 
1072.5E-9 2.278275 0 
1075E-9 2.276141 0 
1077.5E-9 2.274035 0 
1080E-9 2.271956 0 
1082.5E-9 2.269903 0 
1085E-9 2.267875 0 
1087.5E-9 2.265873 0 
1090E-9 2.263896 0 
1092.5E-9 2.261942 0 
1095E-9 2.260013 0 
1097.5E-9 2.258106 0 
1100E-9 2.256222 0 
1102.5E-9 2.25436 0 
1105E-9 2.25252 0 
1107.5E-9 2.250701 0 
1110E-9 2.248903 0 
1112.5E-9 2.247125 0 
1115E-9 2.245367 0 
1117.5E-9 2.243629 0 
1120E-9 2.24191 0 
1122.5E-9 2.240209 0 
1125E-9 2.238528 0 
1127.5E-9 2.236864 0 
1130E-9 2.235218 0 
1132.5E-9 2.23359 0 
1135E-9 2.231978 0 
1137.5E-9 2.230384 0 
1140E-9 2.228806 0 
1142.5E-9 2.227244 0 
1145E-9 2.225698 0 
1147.5E-9 2.224167 0 
1150E-9 2.222652 0 
1152.5E-9 2.221152 0 
1155E-9 2.219666 0 
1157.5E-9 2.218195 0 
1160E-9 2.216738 0 
