lambda n k
868E-9 1.50956 0 
869E-9 1.50954 0 
870E-9 1.50952 0 
871E-9 1.50951 0 
872E-9 1.50949 0 
873E-9 1.50948 0 
874E-9 1.50946 0 
875E-9 1.50945 0 
876E-9 1.50943 0 
877E-9 1.50942 0 
878E-9 1.5094 0 
879E-9 1.50939 0 
880E-9 1.50937 0 
881E-9 1.50936 0 
882E-9 1.50934 0 
883E-9 1.50932 0 
884E-9 1.50931 0 
885E-9 1.50929 0 
886E-9 1.50928 0 
887E-9 1.50926 0 
888E-9 1.50925 0 
889E-9 1.50923 0 
890E-9 1.50922 0 
891E-9 1.5092 0 
892E-9 1.50919 0 
893E-9 1.50917 0 
894E-9 1.50916 0 
895E-9 1.50914 0 
896E-9 1.50912 0 
897E-9 1.50911 0 
898E-9 1.50909 0 
899E-9 1.50908 0 
900E-9 1.50906 0 
