lambda n k
831E-9 2.715675 0.000384 
832E-9 2.70919 0.000256 
833E-9 2.702863 0.000161 
834E-9 2.696689 0.000093 
835E-9 2.690663 0.000047 
836E-9 2.684782 0.00002 
837E-9 2.67904 0.000006 
838E-9 2.673432 0.000001 
839E-9 2.667953 0 
840E-9 2.662595 0 
841E-9 2.65735 0 
842E-9 2.652212 0 
843E-9 2.647176 0 
844E-9 2.642239 0 
845E-9 2.637396 0 
846E-9 2.632644 0 
847E-9 2.62798 0 
848E-9 2.623399 0 
849E-9 2.6189 0 
850E-9 2.614479 0 
851E-9 2.610135 0 
852E-9 2.605864 0 
853E-9 2.601664 0 
854E-9 2.597533 0 
855E-9 2.59347 0 
856E-9 2.589472 0 
857E-9 2.585536 0 
858E-9 2.581662 0 
859E-9 2.577848 0 
860E-9 2.574092 0 
861E-9 2.570393 0 
862E-9 2.566748 0 
863E-9 2.563157 0 
864E-9 2.559618 0 
865E-9 2.55613 0 
866E-9 2.552692 0 
867E-9 2.549302 0 
868E-9 2.545959 0 
869E-9 2.542662 0 
870E-9 2.53941 0 
871E-9 2.536202 0 
872E-9 2.533037 0 
873E-9 2.529913 0 
874E-9 2.526831 0 
875E-9 2.523789 0 
876E-9 2.520785 0 
877E-9 2.517821 0 
878E-9 2.514893 0 
879E-9 2.512002 0 
880E-9 2.509147 0 
881E-9 2.506327 0 
882E-9 2.503541 0 
883E-9 2.500789 0 
884E-9 2.49807 0 
885E-9 2.495383 0 
886E-9 2.492728 0 
887E-9 2.490104 0 
888E-9 2.48751 0 
889E-9 2.484946 0 
890E-9 2.482411 0 
891E-9 2.479906 0 
892E-9 2.477428 0 
893E-9 2.474977 0 
894E-9 2.472554 0 
895E-9 2.470158 0 
896E-9 2.467787 0 
897E-9 2.465442 0 
898E-9 2.463123 0 
899E-9 2.460828 0 
900E-9 2.458557 0 
901E-9 2.45631 0 
902E-9 2.454087 0 
903E-9 2.451886 0 
904E-9 2.449709 0 
905E-9 2.447553 0 
906E-9 2.44542 0 
907E-9 2.443308 0 
