lambda n k
860E-9 2.01849 0.041401 
861E-9 2.018073 0.041361 
862E-9 2.017658 0.041321 
863E-9 2.017246 0.041282 
864E-9 2.016837 0.041242 
865E-9 2.016431 0.041203 
866E-9 2.016027 0.041164 
867E-9 2.015625 0.041124 
868E-9 2.015227 0.041085 
869E-9 2.01483 0.041046 
870E-9 2.014436 0.041007 
871E-9 2.014045 0.040967 
872E-9 2.013656 0.040928 
873E-9 2.01327 0.040889 
874E-9 2.012886 0.04085 
875E-9 2.012504 0.040811 
876E-9 2.012125 0.040773 
877E-9 2.011748 0.040734 
878E-9 2.011374 0.040695 
879E-9 2.011002 0.040656 
880E-9 2.010632 0.040618 
881E-9 2.010264 0.040579 
882E-9 2.009898 0.040541 
883E-9 2.009535 0.040502 
884E-9 2.009174 0.040464 
885E-9 2.008815 0.040425 
886E-9 2.008458 0.040387 
887E-9 2.008104 0.040349 
888E-9 2.007751 0.04031 
889E-9 2.007401 0.040272 
890E-9 2.007053 0.040234 
891E-9 2.006706 0.040196 
892E-9 2.006362 0.040158 
893E-9 2.00602 0.04012 
894E-9 2.00568 0.040082 
895E-9 2.005342 0.040044 
896E-9 2.005006 0.040006 
897E-9 2.004672 0.039969 
898E-9 2.004339 0.039931 
899E-9 2.004009 0.039893 
900E-9 2.003681 0.039856 
901E-9 2.003354 0.039818 
902E-9 2.00303 0.039781 
903E-9 2.002707 0.039743 
904E-9 2.002386 0.039706 
905E-9 2.002067 0.039668 
906E-9 2.00175 0.039631 
907E-9 2.001434 0.039594 
908E-9 2.001121 0.039557 
909E-9 2.000808 0.039519 
910E-9 2.000498 0.039482 
911E-9 2.00019 0.039445 
912E-9 1.999883 0.039408 
913E-9 1.999578 0.039371 
914E-9 1.999275 0.039334 
915E-9 1.998973 0.039298 
916E-9 1.998673 0.039261 
917E-9 1.998375 0.039224 
918E-9 1.998078 0.039187 
919E-9 1.997783 0.039151 
920E-9 1.99749 0.039114 
921E-9 1.997198 0.039078 
922E-9 1.996908 0.039041 
923E-9 1.996619 0.039005 
924E-9 1.996332 0.038968 
925E-9 1.996047 0.038932 
926E-9 1.995763 0.038896 
927E-9 1.99548 0.038859 
928E-9 1.995199 0.038823 
929E-9 1.99492 0.038787 
930E-9 1.994642 0.038751 
931E-9 1.994365 0.038715 
932E-9 1.99409 0.038679 
933E-9 1.993817 0.038643 
934E-9 1.993545 0.038607 
935E-9 1.993274 0.038571 
936E-9 1.993005 0.038535 
937E-9 1.992737 0.0385 
938E-9 1.992471 0.038464 
939E-9 1.992206 0.038428 
940E-9 1.991942 0.038393 
941E-9 1.99168 0.038357 
942E-9 1.991419 0.038322 
943E-9 1.991159 0.038286 
944E-9 1.990901 0.038251 
945E-9 1.990644 0.038216 
946E-9 1.990388 0.03818 
947E-9 1.990134 0.038145 
948E-9 1.989881 0.03811 
949E-9 1.989629 0.038075 
950E-9 1.989379 0.03804 
951E-9 1.98913 0.038005 
952E-9 1.988882 0.03797 
953E-9 1.988635 0.037935 
954E-9 1.98839 0.0379 
955E-9 1.988145 0.037865 
956E-9 1.987902 0.03783 
957E-9 1.987661 0.037796 
958E-9 1.98742 0.037761 
959E-9 1.987181 0.037726 
960E-9 1.986943 0.037692 
961E-9 1.986706 0.037657 
962E-9 1.98647 0.037623 
963E-9 1.986235 0.037589 
964E-9 1.986002 0.037554 
965E-9 1.985769 0.03752 
966E-9 1.985538 0.037486 
967E-9 1.985308 0.037451 
968E-9 1.985079 0.037417 
969E-9 1.984851 0.037383 
970E-9 1.984625 0.037349 
971E-9 1.984399 0.037315 
972E-9 1.984174 0.037281 
973E-9 1.983951 0.037247 
974E-9 1.983728 0.037213 
975E-9 1.983507 0.037179 
976E-9 1.983287 0.037146 
977E-9 1.983068 0.037112 
978E-9 1.982849 0.037078 
979E-9 1.982632 0.037045 
980E-9 1.982416 0.037011 
981E-9 1.982201 0.036978 
982E-9 1.981987 0.036944 
983E-9 1.981774 0.036911 
984E-9 1.981562 0.036877 
985E-9 1.981351 0.036844 
986E-9 1.981141 0.036811 
987E-9 1.980932 0.036778 
988E-9 1.980724 0.036744 
989E-9 1.980517 0.036711 
990E-9 1.98031 0.036678 
991E-9 1.980105 0.036645 
992E-9 1.979901 0.036612 
993E-9 1.979698 0.036579 
994E-9 1.979495 0.036547 
995E-9 1.979294 0.036514 
996E-9 1.979093 0.036481 
997E-9 1.978894 0.036448 
998E-9 1.978695 0.036416 
999E-9 1.978497 0.036383 
1000E-9 1.9783 0.03635 
1002.5E-9 1.977812 0.036269 
1005E-9 1.977329 0.036188 
1007.5E-9 1.976851 0.036108 
1010E-9 1.976379 0.036027 
1012.5E-9 1.975912 0.035947 
1015E-9 1.975451 0.035868 
